"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-06-07 23:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 00:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 01:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 02:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 03:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 04:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 05:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 06:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 07:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 08:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 09:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 10:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 11:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 12:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 13:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 14:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 15:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 16:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 17:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 18:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 19:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 20:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 21:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 22:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-08 23:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 00:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 01:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 02:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 03:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 04:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 05:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 06:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 07:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 08:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 09:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 10:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
